ID,Bio_Origin,Plant_Origin,Orphan_Drug,Homeopathic,Early_Termination,Manual_URL,Shelf_Life,Shelf_Life_Value,Shelf_Life_Unit
A39591918A6270ABC22589D700272726,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2F2DA3EF4599C06C422587B900311C57/$file/UA143230102_5244.mht,"2,5 року.Відкриту ампулу використати негайно.",,рік
43814C241324C31AC22587ED004271E5,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/73FE2A71BC449122C225863B00310632/$file/UA179150101_DEA6.mht,3 роки,3.0,рік
B04A128AB0CA9EEBC22585C2004E8366,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3067C339644B1D78422588B000310EC4/$file/UA196360101_B4FA.mht,5 років. Не застосовувати після закінчення терміну придатності.,5.0,рік
B316D7E5933AFC62C2258400004BBB72,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9104AFB3F0C2DD7B42258B9500600109/$file/UA179690101_DDE2.mht,3 роки,3.0,рік
DF3708E502C9EDD1C22589FE002A982B,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4D2B1DA34F2EAD4842258B95006000F1/$file/UA179690102_08CE.mht,3 роки,3.0,рік
6896C781C2D8C23AC2258626004AFFEF,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/BB0CE903A5D2A04742258B95006000FC/$file/UA179690103_B480.mht,3 роки,3.0,рік
55AA4CB1AA895ADFC2258626004B3A65,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7CBCDC111655E2D1C2258AD5005DFCE1/$file/UA51460102_8215.mht,2 роки,2.0,рік
8FA3329A46F87CCDC2258703004ACD70,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B48932809B49362DC2258AD5005DFCC1/$file/UA51460104_1C26.mht,2 роки,2.0,рік
40B45708FB144D8FC2258A5400335FBA,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/923886BD451BFA7B42258BB800349485/$file/UA193470101_FAD0.pdf,3 роки,3.0,рік
648B96D485C92DCDC22588FA00345A9E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D94B7E9719418C1B42258BB8003493FA/$file/UA193470102_0C72.pdf,3 роки,3.0,рік
B47B9379AB2CB68AC2258BD300431C41,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AF050BDFB5A7C79942258BB800349413/$file/UA193470103_21F1.pdf,3 роки,3.0,рік
5F170203D3FD8756C2258BD2004C1E11,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1906BD66D60CA49A42258BB80034944D/$file/UA193470104_E541.pdf,3 роки,3.0,рік
10181867494781FBC2258B120027828D,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3AE3C0FAB20B95D842258BB800349431/$file/UA193470105_57B7.pdf,3 роки,3.0,рік
60268C6DAEEB5BFEC2258B1200272CF5,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F329CC4A3FA45F1942258BB80034946A/$file/UA193470106_E75F.pdf,3 роки,3.0,рік
6D1D864820234826C2258B12002758E7,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AC5BBAB53712F1F042258A5C00272A89/$file/UA39110102_C3F7.mht,5 років,5.0,рік
D0FFF7FA9C8AA3CCC2258830004A23B1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4F74FE6AE043A11F42258BD90040A0B8/$file/UA39110102_BAEE.mht,5 років,5.0,рік
52E20DAA0EC87F5FC2258B7A002CDFA7,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AAEEFC7DBDCAF40242258A0D00329621/$file/UA06850101_F778.mht,3 роки,3.0,рік
D1C4FE9E7FC02999C225886B002AA66C,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/B546E01784255C3542258B7400495ED7/$file/UA51200101_98BE.mht,3 роки,3.0,рік
B19A767C1FDEF70CC2258BB00027870B,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A63EC5C9E70A8F27422588A9004DB458/$file/UA88380101_6660.mht,2 роки,2.0,рік
FECDA249FC4A6490C225886B002AB9CF,False,True,False,False,False,,2 роки,2.0,рік
FCF97C4729145121C2258BB00026E68A,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/744716FB03865E8AC22588A5003EFB59/$file/UA196070101_58C8.mht,3 роки.,3.0,рік
41323BAB6C7DBE8AC225886B002AC0A8,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/47D86503BE90FC0D42258B69004C19E3/$file/UA52860101_FBC0.mht,2 роки,2.0,рік
B553EE196EACEDF7C2258BB0002745F8,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/686063A621C74A4B42258BB00053DCC5/$file/UA145640101_2830.mht,2 роки,2.0,рік
56A65867CF04FD30C22589FF002D11BD,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/DADC2828487EF2EB42258BB80034EBB1/$file/UA145650101_B671.mht,2 роки,2.0,рік
3315B943CE14270BC2258BD3004FB029,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/611F6EAFC2F924E04225875F0036CE94/$file/UA53700101_DC71.mht,7 років,7.0,рік
2040E5D43E649103C2258AC9004F72F3,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/116465A096E36108C2258B030025E72F/$file/UA31730101_AF55.mht,2 роки,2.0,рік
CC1FE6B4BF09B037C2258AE6003664E9,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/EBFFC0727B088C8EC225886D0047D93D/$file/UA31730201_0426.mht,2 роки,2.0,рік
D8A54DAF7FCEE369C2258AE60036498C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/CFA2CE1FA5E55CF642258B7400494562/$file/UA19530101_DE6F.mht,2 роки,2.0,рік
E7C1BF12EBBF3E61C2258B43003DB784,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/272EFBFB8C8D585F42258A1B004F6066/$file/UA70890101_A767.mht,2 роки,2.0,рік
DDD588BB188769ECC2258B43003CCE39,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AB4B898BCC8CC0B142258B80002A2D35/$file/UA103180101_3873.mht,3 роки,3.0,рік
F34BC53CBB409FC5C225899D00463E69,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9706B9ED3A9B0CDD42258B9C00312EC3/$file/UA103180201_3CC8.mht,4 роки,4.0,рік
1449963B324FB205C2258B240028D65B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/239E12F75CBA459842258798003ECEDA/$file/UA19540101_9A31.mht,2 роки,2.0,рік
945F8B9A20EDB43CC2258B43004253A5,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D0706C540092990E42258B9C00312668/$file/UA37770301_377D.mht,3 роки,3.0,рік
FAEEB5D3B0956547C2258B4300427F43,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/79BD7E6093553F8242258B9C00313D10/$file/UA37770101_A5EE.mht,5 років,5.0,рік
0CB35277B7B8FE7AC2258B430042A719,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/EE7CF3DE65BE0CC442258A6E0032ED98/$file/UA54260101_525F.mht,3 роки,3.0,рік
156DD52D0484E89AC2258BD300438F2F,False,False,False,False,False,,3 роки,3.0,рік
61FA04C4EA96E565C22581D9002C1C4F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/154F753AFCD5311BC22584D400385605/$file/UA138960101_6EEA.mht,3 роки,3.0,рік
418D0B0DD363533BC2258455003CB313,False,False,False,False,False,,3 роки,3.0,рік
4E4432F9D8C9E712C225899D00465575,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2C134E9B372854ECC22584D4003855E9/$file/UA138960102_370D.mht,3 роки,3.0,рік
0181EC617D9E3317C225863400464BD5,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3E6007E2E3B5880942258BD90040B037/$file/UA163050101_6B9B.mht,27 місяців,27.0,місяць
ECDF74E799978906C2258BAF004A1BB6,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F767280501E8A54D42258BD90040530C/$file/UA21640201_3777.mht,5 років,5.0,рік
32CB88178804F847C2258BAF004AB7BF,False,False,False,True,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/20CA9C55BF0A3EEB42258A0D00327149/$file/UA21640201_1E0F.mht,5 років,5.0,рік
57AC37A6E2566599C2258AC50036F179,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3F97CA728AFF275E42258BD900408426/$file/UA100520101_1A32.mht,5 років,5.0,рік
3DBB162E70C7D542C2258956002789D1,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/02624CF8144E4B8D42258B8C002885AA/$file/UA205690101_66CB.mht,3 роки.,3.0,рік
D1E1EE940666A950C22585ED0023B673,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0EBEF67129EC9684422589DD003C672D/$file/UA98010101_5E8F.mht,2 роки,2.0,рік
A5CB911EC4F0D6FAC2258AC9004F8FF2,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/834602B3944EA5EA42258B9500603418/$file/UA81730101_14F8.mht,5 років,5.0,рік
4A3F5D7509D082DAC2258AC9004FC4BF,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/85AA435764218CF742258B8C0028E8CE/$file/UA176260101_1947.mht,2 роки,2.0,рік
1AE251A0F2195B51C2258BD30043B6DA,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E33565A873C955DC42258758003C1B3F/$file/UA49040101_D1A8.mht,3 роки,3.0,рік
0EF8A7CCBC01D445C2258B20003F890B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/20F2BF00C1B86C6042258B740048F96F/$file/UA188210101_5A7D.mht,24 місяці,24.0,місяць
5030154B93E5F225C2258BD30043F492,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A30DA92507292BD5C2258AD5005DC628/$file/UA39800101_A3CE.mht,3 роки,3.0,рік
C1843142A789BFCFC2258B6D00248BCA,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/64BDA4F4B9DB7566422589BE004A3E52/$file/UA200440101_5AEC.mht,2 роки,2.0,рік
69C99AEEB367B633C2258B6D0024A8B2,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7DC17F5373AAED78C2258B1E00384ABD/$file/UA204700101_018E.mht,3 роки,3.0,рік
343B20A9A12D4EF1C2258A71003883EA,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8C3B5DBEE153D5E742258A38004D7596/$file/UA192800101_4D8B.mht,18 місяців,18.0,місяць
6EB2C6CB53004F3BC225837D002E489B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/37F94473209ECC6F42258A38004D759A/$file/UA192800102_D8A0.mht,24 місяців,24.0,місяць
C7B8591B83930186C22589FE002AC926,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/311ED0CCD20B96C042258A38004D758C/$file/UA192800103_129F.mht,18 місяців,18.0,місяць
D4862F5C3CD4B147C225898D0030BE3C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/DB7B5B0B6DC3351242258A7B0040433E/$file/UA121250101_BCE1.mht,3 роки,3.0,рік
6E130F177220DB75C2258B9A0044E59C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/118E7D2424D80DB242258A7B00404339/$file/UA113620101_8273.mht,3 роки,3.0,рік
1B9CEAC6E4BF3ACDC2258B9600420622,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D15AD5A939746A5242258A7B00404336/$file/UA121260101_161A.mht,3 роки,3.0,рік
A39F88C9731B3080C2258753002E20AE,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A8BF88FDE3875FBA42258B8C0028E6D0/$file/UA162990101_CD6F.mht,3 роки,3.0,рік
6B949B75CB3FC67BC225877D0032BBE8,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6F34795D34FAA47D422588E7003FF7F7/$file/UA15300201_09DF.mht,2 роки,2.0,рік
CF6BA61362F4ED33C2258BC60037968A,False,False,False,False,False,,2 роки,2.0,рік
DA7CCD03105FA359C2258BAC0032B5A4,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/29CF46EE533B55E0C22589C2002CD8DA/$file/UA15300101_D760.mht,2 роки,2.0,рік
53790A0D0145C578C2258BB600272469,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/87A8D29E8B2242B7422589D300343E92/$file/UA178600101_009E.mht,3 роки,3.0,рік
299399B8D2C84CADC2258AB600445371,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/44CE0AC4CA33E4E542258B9B003D8452/$file/UA178600101_0A32.mht,3 роки,3.0,рік
584D26A5DAC1D2E8C2258AB60043E268,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9BB97D8BDC52C14442258A5C002725A4/$file/UA149660101_0F8D.mht,3 роки,3.0,рік
671897955E9E08DCC2258A66004CDEEF,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2CC47CED4280579DC2258728002F3714/$file/UA136040101_A966.mht,5 років.,5.0,рік
82D25861023D1A9FC2258ACC003BF3AA,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C92B830E3A01D7B142258798003ED29E/$file/UA24420101_B14A.mht,5 років,5.0,рік
9154CF8ECDF039C8C22588A2002DFC27,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/CD8E272AC3F028ED42258ABB003F024B/$file/UA142990101_3A25.mht,3 роки з дати виготовлення in bulk,3.0,рік
A71186801C987BB0C22588A2002E883F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8D04A4277AC80D3142258B7400490186/$file/UA203920101_72DD.mht,2 роки,2.0,рік
327B7C373A0B0F31C2258A6E0031CE53,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A23A8ECB61034C1342258ABB003F0248/$file/UA142990102_1D30.mht,3 роки з дати виготовлення in bulk,3.0,рік
525D4AAB3C13959BC2258A6E0031F507,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/CE8E8DF2AD0BD43D42258B740049018A/$file/UA203920102_E88B.mht,2 роки,2.0,рік
2C4C805B6D4DD337C22589360042836F,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8458436F4FF126FF4225877C002C4622/$file/UA60250101_4464.mht,3 роки,3.0,рік
5F64B42C0B89B545C2258A840039BB91,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0DAAFEAF34E55BF142258B95006070DA/$file/UA60250101_057E.mht,3 роки,3.0,рік
01705629FEC55EF4C2258B6400295F0F,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F39C39E2428D1072422589BE004A5417/$file/UA77990101_41C2.mht,3 роки,3.0,рік
9D9E48A711607858C22589870029AC7D,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/E0A5B6176DE455F042258BB000539A5B/$file/UA77990101_1C8C.mht,3 роки,3.0,рік
00EF38BE5085F11BC22589870029BB84,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3A74D410441B182C42258790003DB51B/$file/UA77980101_C6BD.mht,5 років,5.0,рік
3C28341C34B0D62DC2258AA70042C92B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/191F5BC0E7AAFBC542258BB000539CED/$file/UA77980101_13A7.mht,5 років,5.0,рік
46E59F00DBB88EB8C2258AA70042EC4A,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8B8201BD5003040E42258B2C00525919/$file/UA190480101_44C1.mht,2 роки,2.0,рік
17B2DDFC789244B3C2258AA7004309D1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3ECCA3FAAAB0806342258A60002AE2BE/$file/UA196370101_3529.mht,2 роки.,2.0,рік
DADF7213952EB015C2258AFC004163FC,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/EDC040F3DD0006CC42258A60002AE2C3/$file/UA196370102_3AA6.mht,2 роки.,2.0,рік
2C0C95D79FBC1786C2258B18002232FB,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1C6D155291E27ACB42258B800029F57B/$file/UA205610101_0014.mht,"4 роки. Після розчинення та розведенняБула продемонстрована хімічна та фізична стабільність розведеного розчину в ході використання протягом 34 діб при температурі від 2 до 8 °C та додатково протягом 24 годин при температурі 25 °С після вилучення з холодильника. З мікробіологічної точки зору препарат має бути використаний якомога швидше. Якщо він не буде використаний негайно, відповідальність за час та умови зберігання несе споживач. Зазвичай термін зберігання не повинен перевищувати 24 годин при температурі від 2 до 8 °C, крім випадків, коли розведення здійснюється в контрольованих асептичних умовах, які пройшли валідацію.",4.0,рік
586664997053485AC2258A840047B64D,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C58125BB774B9DAC42258A60002AE1D8/$file/UA194440101_C78D.mht,2 роки,2.0,рік
454636E07900B0E3C2258A840047C9FC,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/224706CAF99F597D422588B000313744/$file/UA15580101_600E.mht,4 роки,4.0,рік
206615F2A6F1FE2EC2258A840047DCD9,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A6B87C6E481931BDC225867900403AF3/$file/UA83370101_7145.mht,4 роки,4.0,рік
D99A9FE15A2F3D53C2258AB600301A65,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/74BEED621357FB06C2258ADF004B654E/$file/UA62640101_8D87.mht,4 роки,4.0,рік
6FB29324EC26DD7DC2258AFA0039D11C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0E69A87B34BE24B3C225881200347561/$file/UA23990101_CC8B.mht,2 роки,2.0,рік
C56C2E1F95D6DE79C2258B41002789E4,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/52021A5879098392C225870C004D1137/$file/UA72240101_1597.mht,"алюмінієві туби – 5 років, ламінатні туби – 3 роки",,
73690E5CD53283AEC2258A84004868B5,True,False,True,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/543357F803C132DAC2258B1E003A6ECC/$file/UA158900101_D463.mht,2 роки,2.0,рік
13966B338E4C3CD2C2258A8400484B7C,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/19EACB3AE3985E6D42258BB60039C90A/$file/UA141430101_19F7.mht,3 роки,3.0,рік
369A31F1F1AA20FAC2258B230042B0F5,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7368438F2279DD8A42258BB60039C90E/$file/UA141430102_3A96.mht,3 роки,3.0,рік
131DC8C72BC008DFC2258B230042C92A,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/3D8AC4CD19ACBD4D42258BB60039C903/$file/UA141430103_0BE1.mht,3 роки,3.0,рік
5495269DD1D33D2CC2258B9600423E5C,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/1BE1D49DFB50C99FC2258ADF004AF2EE/$file/UA184710101_3222.mht,2 роки,2.0,рік
86777735E7E282BCC2258B9600429342,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/78F1D18EAE88E9C542258BB600397706/$file/UA49480101_44D0.mht,3 роки,3.0,рік
65BC556DC59E2467C2258B960042F1B1,False,True,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7823C2B375290A3742258BB60039770A/$file/UA49480102_BC6B.mht,3 роки,3.0,рік
D1EC81ED42360C62C2258B430042C955,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A4B26B9CE8F052C242258A4500547DAF/$file/UA155030101_D682.mht,3 роки.,3.0,рік
C8FF5F1222DAB6A8C2258B4300430A5B,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8750D5F8BA40B10D42258BD90040A2EA/$file/UA155030101_646D.mht,3 роки,3.0,рік
8A3BF8D49284FCF4C2258B430042E88D,False,False,False,False,False,,3 роки,3.0,рік
EF954AF54F63012FC2258BB20029E2E1,False,False,False,False,False,,2 роки,2.0,рік
E4B1E6CB0FF37638C2258BB200297FFD,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0832805594D6669642258BAF00368BEA/$file/UA155490101_1B66.mht,2 роки,2.0,рік
1E5207C3BF7FA8BAC2258B17003AFFA4,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/0AF1C8A55D8C47CFC2258B1600520C08/$file/UA123050101_2786.mht,3 роки,3.0,рік
32DDE92A1E2DF08AC2258340004B3D37,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2C48E1A6FF7B7410C2258ACF00497B0F/$file/UA172980101_592F.mht,3 роки,3.0,рік
0A95049B9B21BFD4C2258699004435E8,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/2036400FD62C3596C2258B1E00384AF0/$file/UA172980101_17C6.mht,3 роки,3.0,рік
4B3F8133DF2801BAC225899D00471893,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/DCBBC63193D8AFCE42258B9500600C77/$file/UA188360101_8052.mht,3 роки.,3.0,рік
2A90FDD0743A7BC0C2258898003629F9,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/7D8A998F722D7A1F42258B57004ED539/$file/UA109830101_352C.mht,2 роки,2.0,рік
B400EC7ABD4F2D14C2258B2A00483323,False,False,False,True,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C5FFD8889B4F1FA54225876B0031FB77/$file/UA42450101_4BA5.mht,5 років,5.0,рік
5DB94E9C58840DC4C2258AFC003473B3,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/155A958CAA29636D42258B26003B3D70/$file/UA77350101_227A.mht,5 років,5.0,рік
B3DEB11419941ED3C22587E9002E6D3E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9BD8C371D8B42ADF42258BD90040B4B0/$file/UA77350101_745F.mht,5 років,5.0,рік
B64824B4DF9B8A5BC2258A67002A34AE,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F06AFEE55C7D6179C2258AEC002E3A4E/$file/UA54280101_BB11.mht,2 роки,2.0,рік
7BAD61054C46D1ADC2258BD30045A044,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/F50AE52134ABAF27C22586AE003D64B2/$file/UA66460101_3BA9.mht,2 роки,2.0,рік
F7D75F25AB33B523C2258BD300456063,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/79DB314E0945369A42258BCF002C468B/$file/UA02320301_F628.mht,2 роки,2.0,рік
635EBD6017C1F31BC2258884004B26F1,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C0FE4ECB30E2E126C2258AD5005D3ACA/$file/UA02320101_63BF.mht,3 роки,3.0,рік
4748BC4180F8A804C225898F002A9C4C,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9FCFCB40E0B283CC42258BB60039D7D3/$file/UA159290103_6529.mht,"Форма випуску – флакон: для порошку – 3 роки, для розчинника – 5 років.Форма випуску – попередньо наповнений шприц: 3 роки.",3.0,рік
2D3CD996C1EDAC08C22586880036F48C,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/091EA1B9B008DE7A42258BB60039D7DE/$file/UA159290104_6C14.mht,"Форма випуску – флакон: для порошку – 3 роки, для розчинника – 5 років.Форма випуску – попередньо наповнений шприц: 3 роки.",3.0,рік
52094CB3F0666CD0C2258B41002DBF00,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/09036817B3C49D7E42258BB60039D7F0/$file/UA159290101_DF71.mht,"Форма випуску – флакон: для порошку – 3 роки, для розчинника – 5 років.Форма випуску – попередньо наповнений шприц: 3 роки.",3.0,рік
4705181E97EF9282C22586880037085C,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/62F0DDC4D819309F42258BB60039D7E7/$file/UA159290105_8891.mht,"Форма випуску – флакон: для порошку – 3 роки, для розчинника – 5 років.Форма випуску – попередньо наповнений шприц: 3 роки.",3.0,рік
B626020D3CE1F0DEC2258647004B8716,True,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/D9483BFA1572628742258BB60039D7C9/$file/UA159290102_3233.mht,"Форма випуску – флакон: для порошку – 3 роки, для розчинника – 5 років.Форма випуску – попередньо наповнений шприц: 3 роки.",3.0,рік
90DF9E73ECB6D6FCC22589A9003AA64E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/4CCF12126DAB51A54225889B00349FFE/$file/UA162790101_0711.mht,2 роки,2.0,рік
64E83746253FD838C225874F0041CBE3,False,False,False,False,False,,2 роки,2.0,рік
683CD797982EBB27C225856C0026F24E,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/828717080414BEFA4225889B0034A001/$file/UA162790102_171F.mht,2 роки,2.0,рік
E0D3926E930CAA59C22588F70042AD98,False,False,False,False,False,,2 роки,2.0,рік
32DC7F05DF4DF0F5C2258A300044B8EB,False,False,False,False,True,http://www.drlz.com.ua/ibp/lz_www.nsf/id/6989223400A1F2AF422587D70050E109/$file/UA188180101_1686.mht,2 роки.,2.0,рік
FC0D5A49BDE20240C22588F70042D0BE,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A4A41DBC9788444F42258BD900403D61/$file/UA188180101_2EE0.mht,2 роки,2.0,рік
47E00513C1DFF024C22588F70042E7F4,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/A53ABB141C3FDB31C2258ACF0049DBCF/$file/UA20040101_B491.mht,3 роки,3.0,рік
77D4AA2FCC32F4FAC22588F70043031F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/AD5A8582A90109F142258A060044F1D0/$file/UA170430101_587A.mht,3 роки.,3.0,рік
C23E3227F6177B6BC22588F70043284F,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/8AA05157E29DD85842258A2F003DD59C/$file/UA151580102_6C7F.mht,3 роки,3.0,рік
BBBFBB84345F178CC22588F700423CC8,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/9AE8EBA830A7C08642258A2F003DD5A1/$file/UA151580103_7F03.mht,3 роки,3.0,рік
CB3DA18AA806474EC2258B9B0025B200,False,False,False,False,False,http://www.drlz.com.ua/ibp/lz_www.nsf/id/C44874E12A9C3F5C42258A2F003DD5A4/$file/UA151580101_76BE.mht,3 роки,3.0,рік
